timestamp,underlying_symbol,option_symbol,option_type,K,T,market_price,implied_volatility,bid,ask,mid_price,volume,open_interest,expiration_date,lastTradeDate,change,percentChange,inTheMoney,contractSize,currency,downloaded_at,source,S,return_1d,return_5d,realized_volatility,r,dividend_yield,sentiment_score,spread,relative_spread,moneyness,log_moneyness
2026-05-05T00:00:00Z,SPY,SPY260529C00723000,call,723.0,0.06575342465753424,16.33,0.1769186312866211,17.14,17.63,17.384999999999998,35.0,979.0,2026-05-29,2026-05-07 17:27:48+00:00,-3.0599995,-15.781328,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,0.48999999999999844,0.028185217141213602,1.0010650339298064,0.0010644671835375486
2026-05-05T00:00:00Z,SPY,SPY260529C00724000,call,724.0,0.06575342465753424,15.89,0.1750875949096679,15.91,16.91,16.41,72.0,1522.0,2026-05-29,2026-05-07 19:31:09+00:00,-2.6799994,-14.431876,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,1.0,0.06093845216331505,0.9996823474188536,-0.00031770304341410534
2026-05-05T00:00:00Z,SPY,SPY260529C00725000,call,725.0,0.06575342465753424,15.79,0.1788717367553711,15.15,16.6,15.875,361.0,5103.0,2026-05-29,2026-05-07 20:08:08+00:00,-1.6699991,-9.564714,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,1.450000000000001,0.09133858267716542,0.9983034752155172,-0.0016979655123726006
2026-05-05T00:00:00Z,SPY,SPY260529C00726000,call,726.0,0.06575342465753424,14.49,0.1833882931518554,14.58,16.36,15.469999999999999,24.0,965.0,2026-05-29,2026-05-07 19:42:15+00:00,-2.4099998,-14.260354,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,1.7799999999999994,0.1150614091790562,0.9969284015581956,-0.0030763254824938543
2026-05-05T00:00:00Z,SPY,SPY260529C00727000,call,727.0,0.06575342465753424,13.55,0.1809163940429687,13.3,15.63,14.465,22.0,873.0,2026-05-29,2026-05-07 20:01:27+00:00,-2.87,-17.478685,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,2.33,0.16107846526097477,0.9955571107720083,-0.004452788191217155
2026-05-05T00:00:00Z,SPY,SPY260529C00728000,call,728.0,0.06575342465753424,13.19,0.1708456939697266,13.64,14.36,14.0,34.0,1199.0,2026-05-29,2026-05-07 19:39:41+00:00,-2.3400002,-15.067613,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,0.7199999999999989,0.051428571428571344,0.9941895872682005,-0.00582735885438381
2026-05-05T00:00:00Z,SPY,SPY260529C00729000,call,729.0,0.06575342465753424,12.47,0.176766044921875,12.63,14.26,13.445,15.0,939.0,2026-05-29,2026-05-07 19:31:34+00:00,-2.54,-16.922052,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,1.629999999999999,0.12123465972480468,0.9928258155435528,-0.007200042666355996
2026-05-05T00:00:00Z,SPY,SPY260529C00730000,call,730.0,0.06575342465753424,12.31,0.1602867175292968,12.33,12.54,12.434999999999999,1243.0,6144.0,2026-05-29,2026-05-07 20:09:30+00:00,-1.6899996,-12.071425,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,0.20999999999999908,0.01688781664656205,0.9914657801797945,-0.008570844800134652
2026-05-05T00:00:00Z,SPY,SPY260529C00731000,call,731.0,0.06575342465753424,12.1,0.1631248239135742,11.71,12.24,11.975000000000001,461.0,1391.0,2026-05-29,2026-05-07 20:02:44+00:00,-1.5899992,-11.614312,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,0.5299999999999994,0.04425887265135694,0.9901094658430233,-0.009939770407476269
2026-05-05T00:00:00Z,SPY,SPY260529C00732000,call,732.0,0.06575342465753424,11.16,0.1555260229492187,11.14,11.19,11.165,650.0,1369.0,2026-05-29,2026-05-07 20:06:39+00:00,-1.8699999,-14.351496,False,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,0.049999999999998934,0.004478280340349211,0.9887568572831285,-0.011306824619009313
2026-05-05T00:00:00Z,SPY,SPY260529C00733000,call,733.0,0.06575342465753424,10.88,0.1538780902099609,10.53,10.59,10.559999999999999,37960.0,37587.0,2026-05-29,2026-05-07 20:02:44+00:00,-1.3400002,-10.9656315,False,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,0.0600000000000005,0.00568181818181823,0.9874079393332197,-0.012672012544349244
2026-05-05T00:00:00Z,SPY,SPY260529C00734000,call,734.0,0.06575342465753424,10.04,0.1521691229248047,9.95,10.0,9.975,717.0,1025.0,2026-05-29,2026-05-07 20:02:57+00:00,-1.5100002,-13.073595,False,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,0.05000000000000071,0.005012531328320874,0.9860626969090599,-0.014035339272213421
